Country;ISO3166_alpha3;pop;Years
North Macedonia;MKD;1.69815;1969
North Macedonia;MKD;1.720805;1970
North Macedonia;MKD;1.739529;1971
North Macedonia;MKD;1.754951;1972
North Macedonia;MKD;1.769002;1973
North Macedonia;MKD;1.7844;1974
North Macedonia;MKD;1.803008;1975
North Macedonia;MKD;1.825559;1976
North Macedonia;MKD;1.85107;1977
North Macedonia;MKD;1.87769;1978
North Macedonia;MKD;1.902718;1979
North Macedonia;MKD;1.924203;1980
North Macedonia;MKD;1.941527;1981
North Macedonia;MKD;1.955247;1982
North Macedonia;MKD;1.965892;1983
North Macedonia;MKD;1.974413;1984
North Macedonia;MKD;1.981536;1985
North Macedonia;MKD;1.987538;1986
North Macedonia;MKD;1.992278;1987
North Macedonia;MKD;1.995508;1988
North Macedonia;MKD;1.996863;1989
North Macedonia;MKD;1.996218;1990
North Macedonia;MKD;1.993304;1991
North Macedonia;MKD;1.988659;1992
North Macedonia;MKD;1.984024;1993
North Macedonia;MKD;1.981713;1994
North Macedonia;MKD;1.983259;1995
North Macedonia;MKD;1.989441;1996
North Macedonia;MKD;1.999588;1997
North Macedonia;MKD;2.012052;1998
North Macedonia;MKD;2.024393;1999
North Macedonia;MKD;2.034823;2000
North Macedonia;MKD;2.042844;2001
North Macedonia;MKD;2.04893;2002
North Macedonia;MKD;2.053426;2003
North Macedonia;MKD;2.057044;2004
North Macedonia;MKD;2.06028;2005
North Macedonia;MKD;2.063132;2006
North Macedonia;MKD;2.065408;2007
North Macedonia;MKD;2.067309;2008
North Macedonia;MKD;2.06903;2009
North Macedonia;MKD;2.070737;2010
North Macedonia;MKD;2.072484;2011
North Macedonia;MKD;2.074275;2012
North Macedonia;MKD;2.076065;2013
North Macedonia;MKD;2.07778;2014
North Macedonia;MKD;2.079335;2015
North Macedonia;MKD;2.080746;2016
North Macedonia;MKD;2.081996;2017
North Macedonia;MKD;2.082957;2018
North Macedonia;MKD;2.083458;2019
Norway;NOR;3.724457;1965
Norway;NOR;3.754354;1966
Norway;NOR;3.784867;1967
Norway;NOR;3.815641;1968
Norway;NOR;3.846177;1969
Norway;NOR;3.876049;1970
Norway;NOR;3.905274;1971
Norway;NOR;3.933726;1972
Norway;NOR;3.960805;1973
Norway;NOR;3.985735;1974
Norway;NOR;4.008026;1975
Norway;NOR;4.027475;1976
Norway;NOR;4.044335;1977
Norway;NOR;4.059186;1978
Norway;NOR;4.072875;1979
Norway;NOR;4.08607;1980
Norway;NOR;4.098974;1981
Norway;NOR;4.11165;1982
Norway;NOR;4.124588;1983
Norway;NOR;4.138265;1984
Norway;NOR;4.153111;1985
Norway;NOR;4.169318;1986
Norway;NOR;4.186972;1987
Norway;NOR;4.205959;1988
Norway;NOR;4.226116;1989
Norway;NOR;4.247286;1990
Norway;NOR;4.269465;1991
Norway;NOR;4.292685;1992
Norway;NOR;4.31679;1993
Norway;NOR;4.341616;1994
Norway;NOR;4.366996;1995
Norway;NOR;4.393217;1996
Norway;NOR;4.420266;1997
Norway;NOR;4.447485;1998
Norway;NOR;4.474008;1999
Norway;NOR;4.499375;2000
Norway;NOR;4.523139;2001
Norway;NOR;4.546017;2002
Norway;NOR;4.570096;2003
Norway;NOR;4.59821;2004
Norway;NOR;4.632359;2005
Norway;NOR;4.672986;2006
Norway;NOR;4.719403;2007
Norway;NOR;4.771014;2008
Norway;NOR;4.826847;2009
Norway;NOR;4.885878;2010
Norway;NOR;4.948335;2011
Norway;NOR;5.013716;2012
Norway;NOR;5.07946;2013
Norway;NOR;5.142269;2014
Norway;NOR;5.199827;2015
Norway;NOR;5.25095;2016
Norway;NOR;5.296324;2017
Norway;NOR;5.33796;2018
Norway;NOR;5.378859;2019
Oman;OMN;0.625006;1965
Oman;OMN;0.642007;1966
Oman;OMN;0.660117;1967
Oman;OMN;0.679592;1968
Oman;OMN;0.700725;1969
Oman;OMN;0.723842;1970
Oman;OMN;0.748968;1971
Oman;OMN;0.776385;1972
Oman;OMN;0.806985;1973
Oman;OMN;0.841952;1974
Oman;OMN;0.882038;1975
Oman;OMN;0.927434;1976
Oman;OMN;0.977804;1977
Oman;OMN;1.032797;1978
Oman;OMN;1.091858;1979
Oman;OMN;1.154373;1980
Oman;OMN;1.220578;1981
Oman;OMN;1.290121;1982
Oman;OMN;1.361085;1983
Oman;OMN;1.431066;1984
Oman;OMN;1.498413;1985
Oman;OMN;1.56118;1986
Oman;OMN;1.619871;1987
Oman;OMN;1.678119;1988
Oman;OMN;1.741155;1989
Oman;OMN;1.812158;1990
Oman;OMN;1.893761;1991
Oman;OMN;1.983272;1992
Oman;OMN;2.072106;1993
Oman;OMN;2.148416;1994
Oman;OMN;2.204267;1995
Oman;OMN;2.236652;1996
Oman;OMN;2.249759;1997
Oman;OMN;2.251859;1998
Oman;OMN;2.254898;1999
Oman;OMN;2.267973;2000
Oman;OMN;2.294959;2001
Oman;OMN;2.33486;2002
Oman;OMN;2.386164;2003
Oman;OMN;2.445524;2004
Oman;OMN;2.511254;2005
Oman;OMN;2.580753;2006
Oman;OMN;2.657162;2007
Oman;OMN;2.750956;2008
Oman;OMN;2.876186;2009
Oman;OMN;3.041435;2010
Oman;OMN;3.251102;2011
Oman;OMN;3.498031;2012
Oman;OMN;3.764805;2013
Oman;OMN;4.027255;2014
Oman;OMN;4.267341;2015
Oman;OMN;4.479217;2016
Oman;OMN;4.665926;2017
Oman;OMN;4.829476;2018
Oman;OMN;4.974992;2019
Pakistan;PAK;106.303089;1965
Pakistan;PAK;109.417834;1966
Pakistan;PAK;112.690033;1967
Pakistan;PAK;116.021142;1968
Pakistan;PAK;119.277913;1969
Pakistan;PAK;122.374548;1970
Pakistan;PAK;59.734479;1971
Pakistan;PAK;61.381982;1972
Pakistan;PAK;63.099404;1973
Pakistan;PAK;64.905996;1974
Pakistan;PAK;66.816875;1975
Pakistan;PAK;68.834324;1976
Pakistan;PAK;70.958168;1977
Pakistan;PAK;73.197254;1978
Pakistan;PAK;75.561128;1979
Pakistan;PAK;78.054346;1980
Pakistan;PAK;80.680461;1981
Pakistan;PAK;83.431597;1982
Pakistan;PAK;86.285936;1983
Pakistan;PAK;89.213708;1984
Pakistan;PAK;92.191505;1985
Pakistan;PAK;95.215375;1986
Pakistan;PAK;98.285762;1987
Pakistan;PAK;101.389603;1988
Pakistan;PAK;104.512874;1989
Pakistan;PAK;107.647918;1990
Pakistan;PAK;110.778655;1991
Pakistan;PAK;113.911126;1992
Pakistan;PAK;117.08668;1993
Pakistan;PAK;120.362764;1994
Pakistan;PAK;123.776835;1995
Pakistan;PAK;127.349293;1996
Pakistan;PAK;131.057432;1997
Pakistan;PAK;134.843233;1998
Pakistan;PAK;138.624625;1999
Pakistan;PAK;142.343583;2000
Pakistan;PAK;145.978408;2001
Pakistan;PAK;149.549695;2002
Pakistan;PAK;153.093371;2003
Pakistan;PAK;156.664698;2004
Pakistan;PAK;160.304007;2005
Pakistan;PAK;164.022626;2006
Pakistan;PAK;167.808106;2007
Pakistan;PAK;171.648984;2008
Pakistan;PAK;175.52561;2009
Pakistan;PAK;179.424643;2010
Pakistan;PAK;183.340168;2011
Pakistan;PAK;187.280125;2012
Pakistan;PAK;191.260799;2013
Pakistan;PAK;195.305012;2014
Pakistan;PAK;199.426953;2015
Pakistan;PAK;203.631356;2016
Pakistan;PAK;207.90621;2017
Pakistan;PAK;212.228288;2018
Pakistan;PAK;216.565317;2019
Papua New Guinea;PNG;3.571209;1980
Papua New Guinea;PNG;3.668102;1981
Papua New Guinea;PNG;3.768489;1982
Papua New Guinea;PNG;3.87149;1983
Papua New Guinea;PNG;3.97595;1984
Papua New Guinea;PNG;4.081022;1985
Papua New Guinea;PNG;4.186499;1986
Papua New Guinea;PNG;4.292575;1987
Papua New Guinea;PNG;4.39932;1988
Papua New Guinea;PNG;4.506996;1989
Papua New Guinea;PNG;4.615843;1990
Papua New Guinea;PNG;4.725543;1991
Papua New Guinea;PNG;4.836216;1992
Papua New Guinea;PNG;4.949053;1993
Papua New Guinea;PNG;5.065664;1994
Papua New Guinea;PNG;5.187063;1995
Papua New Guinea;PNG;5.314258;1996
Papua New Guinea;PNG;5.446633;1997
Papua New Guinea;PNG;5.581767;1998
Papua New Guinea;PNG;5.716166;1999
Papua New Guinea;PNG;5.84759;2000
Papua New Guinea;PNG;5.974627;2001
Papua New Guinea;PNG;6.098621;2002
Papua New Guinea;PNG;6.223378;2003
Papua New Guinea;PNG;6.354247;2004
Papua New Guinea;PNG;6.494902;2005
Papua New Guinea;PNG;6.646891;2006
Papua New Guinea;PNG;6.808503;2007
Papua New Guinea;PNG;6.9762;2008
Papua New Guinea;PNG;7.144774;2009
Papua New Guinea;PNG;7.310512;2010
Papua New Guinea;PNG;7.472196;2011
Papua New Guinea;PNG;7.631003;2012
Papua New Guinea;PNG;7.788388;2013
Papua New Guinea;PNG;7.946733;2014
Papua New Guinea;PNG;8.107772;2015
Papua New Guinea;PNG;8.271766;2016
Papua New Guinea;PNG;8.438038;2017
Papua New Guinea;PNG;8.606324;2018
Papua New Guinea;PNG;8.776119;2019
Peru;PER;11.711402;1965
Peru;PER;12.045783;1966
Peru;PER;12.386868;1967
Peru;PER;12.735491;1968
Peru;PER;13.092846;1969
Peru;PER;13.459789;1970
Peru;PER;13.836365;1971
Peru;PER;14.221954;1972
Peru;PER;14.615847;1973
Peru;PER;15.01706;1974
Peru;PER;15.424745;1975
Peru;PER;15.838568;1976
Peru;PER;16.258323;1977
Peru;PER;16.683451;1978
Peru;PER;17.113393;1979
Peru;PER;17.547612;1980
Peru;PER;17.985398;1981
Peru;PER;18.42642;1982
Peru;PER;18.870988;1983
Peru;PER;19.319746;1984
Peru;PER;19.772871;1985
Peru;PER;20.230385;1986
Peru;PER;20.691285;1987
Peru;PER;21.153462;1988
Peru;PER;21.614193;1989
Peru;PER;22.071433;1990
Peru;PER;22.522383;1991
Peru;PER;22.966822;1992
Peru;PER;23.408135;1993
Peru;PER;23.851405;1994
Peru;PER;24.299168;1995
Peru;PER;24.753825;1996
Peru;PER;25.210957;1997
Peru;PER;25.65807;1998
Peru;PER;26.078295;1999
Peru;PER;26.459944;2000
Peru;PER;26.799289;2001
Peru;PER;27.100964;2002
Peru;PER;27.372217;2003
Peru;PER;27.624226;2004
Peru;PER;27.86614;2005
Peru;PER;28.102055;2006
Peru;PER;28.33305;2007
Peru;PER;28.562321;2008
Peru;PER;28.792663;2009
Peru;PER;29.02768;2010
Peru;PER;29.264314;2011
Peru;PER;29.50679;2012
Peru;PER;29.773986;2013
Peru;PER;30.090372;2014
Peru;PER;30.470739;2015
Peru;PER;30.926036;2016
Peru;PER;31.444299;2017
Peru;PER;31.989265;2018
Peru;PER;32.510462;2019
Philippines;PHL;30.909997;1965
Philippines;PHL;31.864175;1966
Philippines;PHL;32.82397;1967
Philippines;PHL;33.795203;1968
Philippines;PHL;34.786309;1969
Philippines;PHL;35.803591;1970
Philippines;PHL;36.849678;1971
Philippines;PHL;37.9234;1972
Philippines;PHL;39.022759;1973
Philippines;PHL;40.14425;1974
Philippines;PHL;41.285741;1975
Philippines;PHL;42.446659;1976
Philippines;PHL;43.629415;1977
Philippines;PHL;44.838485;1978
Philippines;PHL;46.079844;1979
Philippines;PHL;47.357741;1980
Philippines;PHL;48.672831;1981
Philippines;PHL;50.023564;1982
Philippines;PHL;51.40891;1983
Philippines;PHL;52.827047;1984
Philippines;PHL;54.275836;1985
Philippines;PHL;55.755346;1986
Philippines;PHL;57.263835;1987
Philippines;PHL;58.794999;1988
Philippines;PHL;60.340768;1989
Philippines;PHL;61.895169;1990
Philippines;PHL;63.454785;1991
Philippines;PHL;65.020124;1992
Philippines;PHL;66.593904;1993
Philippines;PHL;68.180846;1994
Philippines;PHL;69.784087;1995
Philippines;PHL;71.401743;1996
Philippines;PHL;73.030879;1997
Philippines;PHL;74.672009;1998
Philippines;PHL;76.325927;1999
Philippines;PHL;77.991757;2000
Philippines;PHL;79.672869;2001
Philippines;PHL;81.36526;2002
Philippines;PHL;83.05197;2003
Philippines;PHL;84.710544;2004
Philippines;PHL;86.326251;2005
Philippines;PHL;87.888675;2006
Philippines;PHL;89.405482;2007
Philippines;PHL;90.901967;2008
Philippines;PHL;92.414161;2009
Philippines;PHL;93.966784;2010
Philippines;PHL;95.570049;2011
Philippines;PHL;97.212639;2012
Philippines;PHL;98.871558;2013
Philippines;PHL;100.513137;2014
Philippines;PHL;102.113206;2015
Philippines;PHL;103.663812;2016
Philippines;PHL;105.172921;2017
Philippines;PHL;106.651394;2018
Philippines;PHL;108.116622;2019
Poland;POL;31.360903;1965
Poland;POL;31.641037;1966
Poland;POL;31.901687;1967
Poland;POL;32.149536;1968
Poland;POL;32.39314;1969
Poland;POL;32.639262;1970
Poland;POL;32.890387;1971
Poland;POL;33.147079;1972
Poland;POL;33.411592;1973
Poland;POL;33.685785;1974
Poland;POL;33.97073;1975
Poland;POL;34.266104;1976
Poland;POL;34.571226;1977
Poland;POL;34.885808;1978
Poland;POL;35.209249;1979
Poland;POL;35.539723;1980
Poland;POL;35.87844;1981
Poland;POL;36.221543;1982
Poland;POL;36.555782;1983
Poland;POL;36.863949;1984
Poland;POL;37.13386;1985
Poland;POL;37.359519;1986
Poland;POL;37.544332;1987
Poland;POL;37.69736;1988
Poland;POL;37.832568;1989
Poland;POL;37.960193;1990
Poland;POL;38.08294;1991
Poland;POL;38.197588;1992
Poland;POL;38.301349;1993
Poland;POL;38.389469;1994
Poland;POL;38.458642;1995
Poland;POL;38.509672;1996
Poland;POL;38.544838;1997
Poland;POL;38.564191;1998
Poland;POL;38.567868;1999
Poland;POL;38.556699;2000
Poland;POL;38.529585;2001
Poland;POL;38.48864;2002
Poland;POL;38.441821;2003
Poland;POL;38.399553;2004
Poland;POL;38.368957;2005
Poland;POL;38.354447;2006
Poland;POL;38.353339;2007
Poland;POL;38.356786;2008
Poland;POL;38.351924;2009
Poland;POL;38.329784;2010
Poland;POL;38.286824;2011
Poland;POL;38.227033;2012
Poland;POL;38.158043;2013
Poland;POL;38.091095;2014
Poland;POL;38.034076;2015
Poland;POL;37.989218;2016
Poland;POL;37.953176;2017
Poland;POL;37.921585;2018
Poland;POL;37.887771;2019
Portugal;PRT;8.862277;1965
Portugal;PRT;8.814774;1966
Portugal;PRT;8.750863;1967
Portugal;PRT;8.687873;1968
Portugal;PRT;8.649249;1969
Portugal;PRT;8.651334;1970
Portugal;PRT;8.7;1971
Portugal;PRT;8.78911;1972
Portugal;PRT;8.907928;1973
Portugal;PRT;9.039977;1974
Portugal;PRT;9.17224;1975
Portugal;PRT;9.302297;1976
Portugal;PRT;9.431036;1977
Portugal;PRT;9.552609;1978
Portugal;PRT;9.660749;1979
Portugal;PRT;9.750966;1980
Portugal;PRT;9.820868;1981
Portugal;PRT;9.870822;1982
Portugal;PRT;9.902992;1983
Portugal;PRT;9.921243;1984
Portugal;PRT;9.929176;1985
Portugal;PRT;9.926426;1986
Portugal;PRT;9.914073;1987
Portugal;PRT;9.899198;1988
Portugal;PRT;9.890823;1989
Portugal;PRT;9.895358;1990
Portugal;PRT;9.916052;1991
Portugal;PRT;9.951305;1992
Portugal;PRT;9.996642;1993
Portugal;PRT;10.045032;1994
Portugal;PRT;10.091322;1995
Portugal;PRT;10.134016;1996
Portugal;PRT;10.174564;1997
Portugal;PRT;10.214046;1998
Portugal;PRT;10.254501;1999
Portugal;PRT;10.297117;2000
Portugal;PRT;10.341456;2001
Portugal;PRT;10.385993;2002
Portugal;PRT;10.429615;2003
Portugal;PRT;10.470926;2004
Portugal;PRT;10.508494;2005
Portugal;PRT;10.542837;2006
Portugal;PRT;10.57315;2007
Portugal;PRT;10.595312;2008
Portugal;PRT;10.604066;2009
Portugal;PRT;10.596055;2010
Portugal;PRT;10.569388;2011
Portugal;PRT;10.526308;2012
Portugal;PRT;10.473025;2013
Portugal;PRT;10.418224;2014
Portugal;PRT;10.368346;2015
Portugal;PRT;10.32554;2016
Portugal;PRT;10.288527;2017
Portugal;PRT;10.256192;2018
Portugal;PRT;10.226178;2019
Qatar;QAT;0.073631;1965
Qatar;QAT;0.07985;1966
Qatar;QAT;0.086298;1967
Qatar;QAT;0.093206;1968
Qatar;QAT;0.10088;1969
Qatar;QAT;0.109521;1970
Qatar;QAT;0.119413;1971
Qatar;QAT;0.130505;1972
Qatar;QAT;0.142181;1973
Qatar;QAT;0.153624;1974
Qatar;QAT;0.164314;1975
Qatar;QAT;0.173716;1976
Qatar;QAT;0.182319;1977
Qatar;QAT;0.191947;1978
Qatar;QAT;0.205172;1979
Qatar;QAT;0.223622;1980
Qatar;QAT;0.247984;1981
Qatar;QAT;0.277229;1982
Qatar;QAT;0.309299;1983
Qatar;QAT;0.341272;1984
Qatar;QAT;0.370886;1985
Qatar;QAT;0.397739;1986
Qatar;QAT;0.422154;1987
Qatar;QAT;0.443611;1988
Qatar;QAT;0.461688;1989
Qatar;QAT;0.476275;1990
Qatar;QAT;0.487354;1991
Qatar;QAT;0.495403;1992
Qatar;QAT;0.501479;1993
Qatar;QAT;0.507044;1994
Qatar;QAT;0.513447;1995
Qatar;QAT;0.522531;1996
Qatar;QAT;0.53532;1997
Qatar;QAT;0.551566;1998
Qatar;QAT;0.570486;1999
Qatar;QAT;0.592467;2000
Qatar;QAT;0.615013;2001
Qatar;QAT;0.640872;2002
Qatar;QAT;0.681791;2003
Qatar;QAT;0.753332;2004
Qatar;QAT;0.86541;2005
Qatar;QAT;1.022704;2006
Qatar;QAT;1.218441;2007
Qatar;QAT;1.43667;2008
Qatar;QAT;1.654944;2009
Qatar;QAT;1.856329;2010
Qatar;QAT;2.035862;2011
Qatar;QAT;2.196078;2012
Qatar;QAT;2.336579;2013
Qatar;QAT;2.459202;2014
Qatar;QAT;2.565708;2015
Qatar;QAT;2.654379;2016
Qatar;QAT;2.724727;2017
Qatar;QAT;2.781682;2018
Qatar;QAT;2.832071;2019
Republic of Congo;COG;1.155389;1965
Republic of Congo;COG;1.186782;1966
Republic of Congo;COG;1.219547;1967
Republic of Congo;COG;1.253761;1968
Republic of Congo;COG;1.289519;1969
Republic of Congo;COG;1.326894;1970
Republic of Congo;COG;1.365891;1971
Republic of Congo;COG;1.40651;1972
Republic of Congo;COG;1.448632;1973
Republic of Congo;COG;1.492055;1974
Republic of Congo;COG;1.536658;1975
Republic of Congo;COG;1.582361;1976
Republic of Congo;COG;1.629218;1977
Republic of Congo;COG;1.677326;1978
Republic of Congo;COG;1.726865;1979
Republic of Congo;COG;1.777932;1980
Republic of Congo;COG;1.830629;1981
Republic of Congo;COG;1.884873;1982
Republic of Congo;COG;1.940454;1983
Republic of Congo;COG;1.996994;1984
Republic of Congo;COG;2.054308;1985
Republic of Congo;COG;2.112359;1986
Republic of Congo;COG;2.171319;1987
Republic of Congo;COG;2.231462;1988
Republic of Congo;COG;2.293161;1989
Republic of Congo;COG;2.35674;1990
Republic of Congo;COG;2.422312;1991
Republic of Congo;COG;2.489945;1992
Republic of Congo;COG;2.55988;1993
Republic of Congo;COG;2.632345;1994
Republic of Congo;COG;2.707532;1995
Republic of Congo;COG;2.785815;1996
Republic of Congo;COG;2.867283;1997
Republic of Congo;COG;2.951651;1998
Republic of Congo;COG;3.038432;1999
Republic of Congo;COG;3.12742;2000
Republic of Congo;COG;3.21793;2001
Republic of Congo;COG;3.310376;2002
Republic of Congo;COG;3.406915;2003
Republic of Congo;COG;3.510468;2004
Republic of Congo;COG;3.622775;2005
Republic of Congo;COG;3.745143;2006
Republic of Congo;COG;3.876123;2007
Republic of Congo;COG;4.011487;2008
Republic of Congo;COG;4.1454;2009
Republic of Congo;COG;4.273738;2010
Republic of Congo;COG;4.394842;2011
Republic of Congo;COG;4.510197;2012
Republic of Congo;COG;4.622757;2013
Republic of Congo;COG;4.736965;2014
Republic of Congo;COG;4.856093;2015
Republic of Congo;COG;4.980996;2016
Republic of Congo;COG;5.110701;2017
Republic of Congo;COG;5.244363;2018
Republic of Congo;COG;5.380504;2019
Romania;ROU;19.379575;1965
Romania;ROU;19.582332;1966
Romania;ROU;19.810612;1967
Romania;ROU;20.055976;1968
Romania;ROU;20.305348;1969
Romania;ROU;20.548912;1970
Romania;ROU;20.783555;1971
Romania;ROU;21.011147;1972
Romania;ROU;21.232622;1973
Romania;ROU;21.450405;1974
Romania;ROU;21.66564;1975
Romania;ROU;21.879077;1976
Romania;ROU;22.087896;1977
Romania;ROU;22.285505;1978
Romania;ROU;22.46331;1979
Romania;ROU;22.615644;1980
Romania;ROU;22.737209;1981
Romania;ROU;22.830547;1982
Romania;ROU;22.907296;1983
Romania;ROU;22.983962;1984
Romania;ROU;23.071258;1985
Romania;ROU;23.175055;1986
Romania;ROU;23.288388;1987
Romania;ROU;23.393739;1988
Romania;ROU;23.466413;1989
Romania;ROU;23.489156;1990
Romania;ROU;23.456646;1991
Romania;ROU;23.375828;1992
Romania;ROU;23.256959;1993
Romania;ROU;23.115814;1994
Romania;ROU;22.964747;1995
Romania;ROU;22.805706;1996
Romania;ROU;22.6376;1997
Romania;ROU;22.466291;1998
Romania;ROU;22.298122;1999
Romania;ROU;22.137423;2000
Romania;ROU;21.989354;2001
Romania;ROU;21.853278;2002
Romania;ROU;21.720403;2003
Romania;ROU;21.57789;2004
Romania;ROU;21.417287;2005
Romania;ROU;21.234312;2006
Romania;ROU;21.034196;2007
Romania;ROU;20.829521;2008
Romania;ROU;20.637995;2009
Romania;ROU;20.47186;2010
Romania;ROU;20.336718;2011
Romania;ROU;20.227467;2012
Romania;ROU;20.13278;2013
Romania;ROU;20.035928;2014
Romania;ROU;19.925182;2015
Romania;ROU;19.79628;2016
Romania;ROU;19.653966;2017
Romania;ROU;19.50611;2018
Romania;ROU;19.364558;2019
Russian Federation;RUS;126.503741;1965
Russian Federation;RUS;127.417192;1966
Russian Federation;RUS;128.187398;1967
Russian Federation;RUS;128.859795;1968
Russian Federation;RUS;129.4975;1969
Russian Federation;RUS;130.14865;1970
Russian Federation;RUS;130.830724;1971
Russian Federation;RUS;131.539634;1972
Russian Federation;RUS;132.27573;1973
Russian Federation;RUS;133.032258;1974
Russian Federation;RUS;133.804859;1975
Russian Federation;RUS;134.596225;1976
Russian Federation;RUS;135.413335;1977
Russian Federation;RUS;136.259824;1978
Russian Federation;RUS;137.139387;1979
Russian Federation;RUS;138.053143;1980
Russian Federation;RUS;138.99385;1981
Russian Federation;RUS;139.954626;1982
Russian Federation;RUS;140.935774;1983
Russian Federation;RUS;141.938482;1984
Russian Federation;RUS;142.957289;1985
Russian Federation;RUS;143.995348;1986
Russian Federation;RUS;145.032886;1987
Russian Federation;RUS;146.013482;1988
Russian Federation;RUS;146.863927;1989
Russian Federation;RUS;147.531562;1990
Russian Federation;RUS;147.995584;1991
Russian Federation;RUS;148.268576;1992
Russian Federation;RUS;148.373584;1993
Russian Federation;RUS;148.349443;1994
Russian Federation;RUS;148.227471;1995
Russian Federation;RUS;148.020852;1996
Russian Federation;RUS;147.73002;1997
Russian Federation;RUS;147.360613;1998
Russian Federation;RUS;146.915915;1999
Russian Federation;RUS;146.40489;2000
Russian Federation;RUS;145.830726;2001
Russian Federation;RUS;145.215707;2002
Russian Federation;RUS;144.610876;2003
Russian Federation;RUS;144.080649;2004
Russian Federation;RUS;143.672125;2005
Russian Federation;RUS;143.403258;2006
Russian Federation;RUS;143.266207;2007
Russian Federation;RUS;143.248764;2008
Russian Federation;RUS;143.326904;2009
Russian Federation;RUS;143.479273;2010
Russian Federation;RUS;143.703027;2011
Russian Federation;RUS;143.993888;2012
Russian Federation;RUS;144.325456;2013
Russian Federation;RUS;144.664837;2014
Russian Federation;RUS;144.985059;2015
Russian Federation;RUS;145.275374;2016
Russian Federation;RUS;145.530091;2017
Russian Federation;RUS;145.734034;2018
Russian Federation;RUS;145.87226;2019
Saudi Arabia;SAU;4.843632;1965
Saudi Arabia;SAU;5.015353;1966
Saudi Arabia;SAU;5.195124;1967
Saudi Arabia;SAU;5.387822;1968
Saudi Arabia;SAU;5.599909;1969
Saudi Arabia;SAU;5.836388;1970
Saudi Arabia;SAU;6.100631;1971
Saudi Arabia;SAU;6.392973;1972
Saudi Arabia;SAU;6.711922;1973
Saudi Arabia;SAU;7.054532;1974
Saudi Arabia;SAU;7.419486;1975
Saudi Arabia;SAU;7.802928;1976
Saudi Arabia;SAU;8.207695;1977
Saudi Arabia;SAU;8.646845;1978
Saudi Arabia;SAU;9.137928;1979
Saudi Arabia;SAU;9.691471;1980
Saudi Arabia;SAU;10.311771;1981
Saudi Arabia;SAU;10.988851;1982
Saudi Arabia;SAU;11.701132;1983
Saudi Arabia;SAU;12.418836;1984
Saudi Arabia;SAU;13.118998;1985
Saudi Arabia;SAU;13.794167;1986
Saudi Arabia;SAU;14.445663;1987
Saudi Arabia;SAU;15.070082;1988
Saudi Arabia;SAU;15.666289;1989
Saudi Arabia;SAU;16.233786;1990
Saudi Arabia;SAU;16.772695;1991
Saudi Arabia;SAU;17.282686;1992
Saudi Arabia;SAU;17.763297;1993
Saudi Arabia;SAU;18.214475;1994
Saudi Arabia;SAU;18.63879;1995
Saudi Arabia;SAU;19.033843;1996
Saudi Arabia;SAU;19.407138;1997
Saudi Arabia;SAU;19.783301;1998
Saudi Arabia;SAU;20.194531;1999
Saudi Arabia;SAU;20.66384;2000
Saudi Arabia;SAU;21.202646;2001
Saudi Arabia;SAU;21.805322;2002
Saudi Arabia;SAU;22.456645;2003
Saudi Arabia;SAU;23.132686;2004
Saudi Arabia;SAU;23.816175;2005
Saudi Arabia;SAU;24.498313;2006
Saudi Arabia;SAU;25.184589;2007
Saudi Arabia;SAU;25.888535;2008
Saudi Arabia;SAU;26.630303;2009
Saudi Arabia;SAU;27.421468;2010
Saudi Arabia;SAU;28.267591;2011
Saudi Arabia;SAU;29.154906;2012
Saudi Arabia;SAU;30.052058;2013
Saudi Arabia;SAU;30.916603;2014
Saudi Arabia;SAU;31.717676;2015
Saudi Arabia;SAU;32.443443;2016
Saudi Arabia;SAU;33.101183;2017
Saudi Arabia;SAU;33.702757;2018
Saudi Arabia;SAU;34.268529;2019
Serbia;SRB;8.984597;1981
Serbia;SRB;9.057971;1982
Serbia;SRB;9.127675;1983
Serbia;SRB;9.19292;1984
Serbia;SRB;9.253396;1985
Serbia;SRB;9.306347;1986
Serbia;SRB;9.352149;1987
Serbia;SRB;9.39731;1988
Serbia;SRB;9.45077;1989
Serbia;SRB;9.517677;1990
Serbia;SRB;9.602879;1991
Serbia;SRB;9.701145;1992
Serbia;SRB;9.795253;1993
Serbia;SRB;9.861631;1994
Serbia;SRB;9.884145;1995
Serbia;SRB;9.856064;1996
Serbia;SRB;9.784689;1997
Serbia;SRB;9.68543;1998
Serbia;SRB;9.580824;1999
Serbia;SRB;9.487612;2000
Serbia;SRB;9.410769;2001
Serbia;SRB;9.346464;2002
Serbia;SRB;9.292232;2003
Serbia;SRB;9.242643;2004
Serbia;SRB;9.193818;2005
Serbia;SRB;9.145913;2006
Serbia;SRB;9.101189;2007
Serbia;SRB;9.060105;2008
Serbia;SRB;9.023354;2009
Serbia;SRB;8.991258;2010
Serbia;SRB;8.963761;2011
Serbia;SRB;8.940116;2012
Serbia;SRB;8.918892;2013
Serbia;SRB;8.898284;2014
Serbia;SRB;8.876777;2015
Serbia;SRB;8.853963;2016
Serbia;SRB;8.829623;2017
Serbia;SRB;8.802741;2018
Serbia;SRB;8.772228;2019
Singapore;SGP;1.877826;1965
Singapore;SGP;1.919274;1966
Singapore;SGP;1.958735;1967
Singapore;SGP;1.99687;1968
Singapore;SGP;2.034514;1969
Singapore;SGP;2.072284;1970
Singapore;SGP;2.110958;1971
Singapore;SGP;2.150498;1972
Singapore;SGP;2.189609;1973
Singapore;SGP;2.226377;1974
